"","Method","PercentSampled","EquivalentPerGenRate","R_Squared"
"2791","Clock Rate",0.05,2,0.791582685366307
"2792","Clock Rate",0.05,0.05,0.0290859602126095
"2793","Clock Rate",0.05,0.15,0.339038650310486
"2794","Clock Rate",0.05,0.25,0.317023990290703
"2795","Clock Rate",0.05,0.75,0.787608137122582
"2796","Clock Rate",0.05,1.5,0.663349679644548
"2797","Clock Rate",0.05,3,0.935737049975653
"2798","Generation",0.05,0.5,0.511789806167202
"2799","Clock Rate",0.05,0.1,0.798257434318815
"2800","Clock Rate",0.05,0.2,0.411986519497458
"2801","Clock Rate",0.05,0.5,0.671623932727575
"2802","Clock Rate",0.05,1,0.843598141474641
"2803","Clock Rate",0.05,2,0.791582685366307
"2804","Clock Rate",0.05,0.05,0.0290859602126095
"2805","Clock Rate",0.05,0.15,0.339038650310486
"2806","Clock Rate",0.05,0.25,0.317023990290703
"2807","Clock Rate",0.05,0.75,0.787608137122582
"2808","Clock Rate",0.05,1.5,0.663349679644548
"2809","Clock Rate",0.05,3,0.935737049975653
"2810","Generation",0.05,1,0.467606904312957
"2811","Clock Rate",0.05,0.1,0.798257434318815
"2812","Clock Rate",0.05,0.2,0.411986519497458
"2813","Clock Rate",0.05,0.5,0.671623932727575
"2814","Clock Rate",0.05,1,0.843598141474641
"2815","Clock Rate",0.05,2,0.791582685366307
"2816","Clock Rate",0.05,0.05,0.0290859602126095
"2817","Clock Rate",0.05,0.15,0.339038650310486
"2818","Clock Rate",0.05,0.25,0.317023990290703
"2819","Clock Rate",0.05,0.75,0.787608137122582
"2820","Clock Rate",0.05,1.5,0.663349679644548
"2821","Clock Rate",0.05,3,0.935737049975653
"2822","Generation",0.05,2,0.703745683572717
"2823","Clock Rate",0.05,0.1,0.798257434318815
"2824","Clock Rate",0.05,0.2,0.411986519497458
"2825","Clock Rate",0.05,0.5,0.671623932727575
"2826","Clock Rate",0.05,1,0.843598141474641
"2827","Clock Rate",0.05,2,0.791582685366307
"2828","Clock Rate",0.05,0.05,0.0290859602126095
"2829","Clock Rate",0.05,0.15,0.339038650310486
"2830","Clock Rate",0.05,0.25,0.317023990290703
"2831","Clock Rate",0.05,0.75,0.787608137122582
"2832","Clock Rate",0.05,1.5,0.663349679644548
"2833","Clock Rate",0.05,3,0.935737049975653
"2834","Generation",0.05,0.05,0.0311219058840008
"2835","Clock Rate",0.05,0.1,0.798257434318815
"2836","Clock Rate",0.05,0.2,0.411986519497458
"2837","Clock Rate",0.05,0.5,0.671623932727575
"2838","Clock Rate",0.05,1,0.843598141474641
"2839","Clock Rate",0.05,2,0.791582685366307
"2840","Clock Rate",0.05,0.05,0.0290859602126095
"2841","Clock Rate",0.05,0.15,0.339038650310486
"2842","Clock Rate",0.05,0.25,0.317023990290703
"2843","Clock Rate",0.05,0.75,0.787608137122582
"2844","Clock Rate",0.05,1.5,0.663349679644548
"2845","Clock Rate",0.05,3,0.935737049975653
"2846","Generation",0.05,0.15,0.326251691845521
"2847","Clock Rate",0.05,0.1,0.798257434318815
"2848","Clock Rate",0.05,0.2,0.411986519497458
"2849","Clock Rate",0.05,0.5,0.671623932727575
"2850","Clock Rate",0.05,1,0.843598141474641
"2851","Clock Rate",0.05,2,0.791582685366307
"2852","Clock Rate",0.05,0.05,0.0290859602126095
"2853","Clock Rate",0.05,0.15,0.339038650310486
"2854","Clock Rate",0.05,0.25,0.317023990290703
"2855","Clock Rate",0.05,0.75,0.787608137122582
"2856","Clock Rate",0.05,1.5,0.663349679644548
"2857","Clock Rate",0.05,3,0.935737049975653
"2858","Generation",0.05,0.25,0.217083772522959
"2859","Clock Rate",0.05,0.1,0.798257434318815
"2860","Clock Rate",0.05,0.2,0.411986519497458
"2861","Clock Rate",0.05,0.5,0.671623932727575
"2862","Clock Rate",0.05,1,0.843598141474641
"2863","Clock Rate",0.05,2,0.791582685366307
"2864","Clock Rate",0.05,0.05,0.0290859602126095
"2865","Clock Rate",0.05,0.15,0.339038650310486
"2866","Clock Rate",0.05,0.25,0.317023990290703
"2867","Clock Rate",0.05,0.75,0.787608137122582
"2868","Clock Rate",0.05,1.5,0.663349679644548
"2869","Clock Rate",0.05,3,0.935737049975653
"2870","Generation",0.05,0.75,0.472492674789158
"2871","Clock Rate",0.05,0.1,0.798257434318815
"2872","Clock Rate",0.05,0.2,0.411986519497458
"2873","Clock Rate",0.05,0.5,0.671623932727575
"2874","Clock Rate",0.05,1,0.843598141474641
"2875","Clock Rate",0.05,2,0.791582685366307
"2876","Clock Rate",0.05,0.05,0.0290859602126095
"2877","Clock Rate",0.05,0.15,0.339038650310486
"2878","Clock Rate",0.05,0.25,0.317023990290703
"2879","Clock Rate",0.05,0.75,0.787608137122582
"2880","Clock Rate",0.05,1.5,0.663349679644548
"2881","Clock Rate",0.05,3,0.935737049975653
"2882","Generation",0.05,1.5,0.6848539208866
"2883","Clock Rate",0.05,0.1,0.798257434318815
"2884","Clock Rate",0.05,0.2,0.411986519497458
"2885","Clock Rate",0.05,0.5,0.671623932727575
"2886","Clock Rate",0.05,1,0.843598141474641
"2887","Clock Rate",0.05,2,0.791582685366307
"2888","Clock Rate",0.05,0.05,0.0290859602126095
"2889","Clock Rate",0.05,0.15,0.339038650310486
"2890","Clock Rate",0.05,0.25,0.317023990290703
"2891","Clock Rate",0.05,0.75,0.787608137122582
"2892","Clock Rate",0.05,1.5,0.663349679644548
"2893","Clock Rate",0.05,3,0.935737049975653
"2894","Generation",0.05,3,0.847157390105906
"2895","Clock Rate",0.05,0.1,0.798257434318815
"2896","Clock Rate",0.05,0.2,0.411986519497458
"2897","Clock Rate",0.05,0.5,0.671623932727575
"2898","Clock Rate",0.05,1,0.843598141474641
"2899","Clock Rate",0.05,2,0.791582685366307
"2900","Clock Rate",0.05,0.05,0.0290859602126095
"2901","Clock Rate",0.05,0.15,0.339038650310486
"2902","Clock Rate",0.05,0.25,0.317023990290703
"2903","Clock Rate",0.05,0.75,0.787608137122582
"2904","Clock Rate",0.05,1.5,0.663349679644548
"2905","Clock Rate",0.05,3,0.935737049975653
"2906","Generation",0.1,0.1,0.271289312500849
"2907","Clock Rate",0.1,0.1,0.532642486902366
"2908","Clock Rate",0.1,0.2,0.255817395547621
"2909","Clock Rate",0.1,0.5,0.452528800019725
"2910","Clock Rate",0.1,1,0.855716548268732
"2911","Clock Rate",0.1,2,0.840794465403307
"2912","Clock Rate",0.1,0.05,0.188714291378315
"2913","Clock Rate",0.1,0.15,0.450211961346675
"2914","Clock Rate",0.1,0.25,0.341467293246092
"2915","Clock Rate",0.1,0.75,0.692986755122184
"2916","Clock Rate",0.1,1.5,0.778884446638748
"2917","Clock Rate",0.1,3,0.970091952081295
"2918","Generation",0.1,0.2,0.49885943827885
"2919","Clock Rate",0.1,0.1,0.532642486902366
"2920","Clock Rate",0.1,0.2,0.255817395547621
"2921","Clock Rate",0.1,0.5,0.452528800019725
"2922","Clock Rate",0.1,1,0.855716548268732
"2923","Clock Rate",0.1,2,0.840794465403307
"2924","Clock Rate",0.1,0.05,0.188714291378315
"2925","Clock Rate",0.1,0.15,0.450211961346675
"2926","Clock Rate",0.1,0.25,0.341467293246092
"2927","Clock Rate",0.1,0.75,0.692986755122184
"2928","Clock Rate",0.1,1.5,0.778884446638748
"2929","Clock Rate",0.1,3,0.970091952081295
"2930","Generation",0.1,0.5,0.621482654489473
"2931","Clock Rate",0.1,0.1,0.532642486902366
"2932","Clock Rate",0.1,0.2,0.255817395547621
"2933","Clock Rate",0.1,0.5,0.452528800019725
"2934","Clock Rate",0.1,1,0.855716548268732
"2935","Clock Rate",0.1,2,0.840794465403307
"2936","Clock Rate",0.1,0.05,0.188714291378315
"2937","Clock Rate",0.1,0.15,0.450211961346675
"2938","Clock Rate",0.1,0.25,0.341467293246092
"2939","Clock Rate",0.1,0.75,0.692986755122184
"2940","Clock Rate",0.1,1.5,0.778884446638748
"2941","Clock Rate",0.1,3,0.970091952081295
"2942","Generation",0.1,1,0.576241754717122
"2943","Clock Rate",0.1,0.1,0.532642486902366
"2944","Clock Rate",0.1,0.2,0.255817395547621
"2945","Clock Rate",0.1,0.5,0.452528800019725
"2946","Clock Rate",0.1,1,0.855716548268732
"2947","Clock Rate",0.1,2,0.840794465403307
"2948","Clock Rate",0.1,0.05,0.188714291378315
"2949","Clock Rate",0.1,0.15,0.450211961346675
"2950","Clock Rate",0.1,0.25,0.341467293246092
"2951","Clock Rate",0.1,0.75,0.692986755122184
"2952","Clock Rate",0.1,1.5,0.778884446638748
"2953","Clock Rate",0.1,3,0.970091952081295
"2954","Generation",0.1,2,0.599217811950525
"2955","Clock Rate",0.1,0.1,0.532642486902366
"2956","Clock Rate",0.1,0.2,0.255817395547621
"2957","Clock Rate",0.1,0.5,0.452528800019725
"2958","Clock Rate",0.1,1,0.855716548268732
"2959","Clock Rate",0.1,2,0.840794465403307
"2960","Clock Rate",0.1,0.05,0.188714291378315
"2961","Clock Rate",0.1,0.15,0.450211961346675
"2962","Clock Rate",0.1,0.25,0.341467293246092
"2963","Clock Rate",0.1,0.75,0.692986755122184
"2964","Clock Rate",0.1,1.5,0.778884446638748
"2965","Clock Rate",0.1,3,0.970091952081295
"2966","Generation",0.1,0.05,0.0205784874024522
"2967","Clock Rate",0.1,0.1,0.532642486902366
"2968","Clock Rate",0.1,0.2,0.255817395547621
"2969","Clock Rate",0.1,0.5,0.452528800019725
"2970","Clock Rate",0.1,1,0.855716548268732
"2971","Clock Rate",0.1,2,0.840794465403307
"2972","Clock Rate",0.1,0.05,0.188714291378315
"2973","Clock Rate",0.1,0.15,0.450211961346675
"2974","Clock Rate",0.1,0.25,0.341467293246092
"2975","Clock Rate",0.1,0.75,0.692986755122184
"2976","Clock Rate",0.1,1.5,0.778884446638748
"2977","Clock Rate",0.1,3,0.970091952081295
"2978","Generation",0.1,0.15,0.269981820805308
"2979","Clock Rate",0.1,0.1,0.532642486902366
"2980","Clock Rate",0.1,0.2,0.255817395547621
"2981","Clock Rate",0.1,0.5,0.452528800019725
"2982","Clock Rate",0.1,1,0.855716548268732
"2983","Clock Rate",0.1,2,0.840794465403307
"2984","Clock Rate",0.1,0.05,0.188714291378315
"2985","Clock Rate",0.1,0.15,0.450211961346675
"2986","Clock Rate",0.1,0.25,0.341467293246092
"2987","Clock Rate",0.1,0.75,0.692986755122184
"2988","Clock Rate",0.1,1.5,0.778884446638748
"2989","Clock Rate",0.1,3,0.970091952081295
"2990","Generation",0.1,0.25,0.306823713473997
"2991","Clock Rate",0.1,0.1,0.532642486902366
"2992","Clock Rate",0.1,0.2,0.255817395547621
"2993","Clock Rate",0.1,0.5,0.452528800019725
"2994","Clock Rate",0.1,1,0.855716548268732
"2995","Clock Rate",0.1,2,0.840794465403307
"2996","Clock Rate",0.1,0.05,0.188714291378315
"2997","Clock Rate",0.1,0.15,0.450211961346675
"2998","Clock Rate",0.1,0.25,0.341467293246092
"2999","Clock Rate",0.1,0.75,0.692986755122184
"3000","Clock Rate",0.1,1.5,0.778884446638748
"3001","Clock Rate",0.1,3,0.970091952081295
"3002","Generation",0.1,0.75,0.702701295287612
"3003","Clock Rate",0.1,0.1,0.532642486902366
"3004","Clock Rate",0.1,0.2,0.255817395547621
"3005","Clock Rate",0.1,0.5,0.452528800019725
"3006","Clock Rate",0.1,1,0.855716548268732
"3007","Clock Rate",0.1,2,0.840794465403307
"3008","Clock Rate",0.1,0.05,0.188714291378315
"3009","Clock Rate",0.1,0.15,0.450211961346675
"3010","Clock Rate",0.1,0.25,0.341467293246092
"3011","Clock Rate",0.1,0.75,0.692986755122184
"3012","Clock Rate",0.1,1.5,0.778884446638748
"3013","Clock Rate",0.1,3,0.970091952081295
"3014","Generation",0.1,1.5,0.684199625863651
"3015","Clock Rate",0.1,0.1,0.532642486902366
"3016","Clock Rate",0.1,0.2,0.255817395547621
"3017","Clock Rate",0.1,0.5,0.452528800019725
"3018","Clock Rate",0.1,1,0.855716548268732
"3019","Clock Rate",0.1,2,0.840794465403307
"3020","Clock Rate",0.1,0.05,0.188714291378315
"3021","Clock Rate",0.1,0.15,0.450211961346675
"3022","Clock Rate",0.1,0.25,0.341467293246092
"3023","Clock Rate",0.1,0.75,0.692986755122184
"3024","Clock Rate",0.1,1.5,0.778884446638748
"3025","Clock Rate",0.1,3,0.970091952081295
"3026","Generation",0.1,3,0.858862311781354
"3027","Clock Rate",0.1,0.1,0.532642486902366
"3028","Clock Rate",0.1,0.2,0.255817395547621
"3029","Clock Rate",0.1,0.5,0.452528800019725
"3030","Clock Rate",0.1,1,0.855716548268732
"3031","Clock Rate",0.1,2,0.840794465403307
"3032","Clock Rate",0.1,0.05,0.188714291378315
"3033","Clock Rate",0.1,0.15,0.450211961346675
"3034","Clock Rate",0.1,0.25,0.341467293246092
"3035","Clock Rate",0.1,0.75,0.692986755122184
"3036","Clock Rate",0.1,1.5,0.778884446638748
"3037","Clock Rate",0.1,3,0.970091952081295
"3038","Generation",0.2,0.1,0.383669277166415
"3039","Clock Rate",0.2,0.1,0.533492148016353
"3040","Clock Rate",0.2,0.2,0.407304687232382
"3041","Clock Rate",0.2,0.5,0.547016615511556
"3042","Clock Rate",0.2,1,0.82661806985749
"3043","Clock Rate",0.2,2,0.791197930399101
"3044","Clock Rate",0.2,0.05,0.022814004664476
"3045","Clock Rate",0.2,0.15,0.606758711373069
"3046","Clock Rate",0.2,0.25,0.551579916402609
"3047","Clock Rate",0.2,0.75,0.710019653292228
"3048","Clock Rate",0.2,1.5,0.632878650220845
"3049","Clock Rate",0.2,3,0.970092447221503
"3050","Generation",0.2,0.2,0.373589318077824
"3051","Clock Rate",0.2,0.1,0.533492148016353
"3052","Clock Rate",0.2,0.2,0.407304687232382
"3053","Clock Rate",0.2,0.5,0.547016615511556
"3054","Clock Rate",0.2,1,0.82661806985749
"3055","Clock Rate",0.2,2,0.791197930399101
"3056","Clock Rate",0.2,0.05,0.022814004664476
"3057","Clock Rate",0.2,0.15,0.606758711373069
"3058","Clock Rate",0.2,0.25,0.551579916402609
"3059","Clock Rate",0.2,0.75,0.710019653292228
"3060","Clock Rate",0.2,1.5,0.632878650220845
"3061","Clock Rate",0.2,3,0.970092447221503
"3062","Generation",0.2,0.5,0.600726406485372
"3063","Clock Rate",0.2,0.1,0.533492148016353
"3064","Clock Rate",0.2,0.2,0.407304687232382
"3065","Clock Rate",0.2,0.5,0.547016615511556
"3066","Clock Rate",0.2,1,0.82661806985749
"3067","Clock Rate",0.2,2,0.791197930399101
"3068","Clock Rate",0.2,0.05,0.022814004664476
"3069","Clock Rate",0.2,0.15,0.606758711373069
"3070","Clock Rate",0.2,0.25,0.551579916402609
"3071","Clock Rate",0.2,0.75,0.710019653292228
"3072","Clock Rate",0.2,1.5,0.632878650220845
"3073","Clock Rate",0.2,3,0.970092447221503
"3074","Generation",0.2,1,0.467794450595808
"3075","Clock Rate",0.2,0.1,0.533492148016353
"3076","Clock Rate",0.2,0.2,0.407304687232382
"3077","Clock Rate",0.2,0.5,0.547016615511556
"3078","Clock Rate",0.2,1,0.82661806985749
"3079","Clock Rate",0.2,2,0.791197930399101
"3080","Clock Rate",0.2,0.05,0.022814004664476
"3081","Clock Rate",0.2,0.15,0.606758711373069
"3082","Clock Rate",0.2,0.25,0.551579916402609
"3083","Clock Rate",0.2,0.75,0.710019653292228
"3084","Clock Rate",0.2,1.5,0.632878650220845
"3085","Clock Rate",0.2,3,0.970092447221503
"3086","Generation",0.2,2,0.51317516565909
"3087","Clock Rate",0.2,0.1,0.533492148016353
"3088","Clock Rate",0.2,0.2,0.407304687232382
"3089","Clock Rate",0.2,0.5,0.547016615511556
"3090","Clock Rate",0.2,1,0.82661806985749
"3091","Clock Rate",0.2,2,0.791197930399101
"3092","Clock Rate",0.2,0.05,0.022814004664476
"3093","Clock Rate",0.2,0.15,0.606758711373069
"3094","Clock Rate",0.2,0.25,0.551579916402609
"3095","Clock Rate",0.2,0.75,0.710019653292228
"3096","Clock Rate",0.2,1.5,0.632878650220845
"3097","Clock Rate",0.2,3,0.970092447221503
"3098","Generation",0.2,0.05,0.0466206750672677
"3099","Clock Rate",0.2,0.1,0.533492148016353
"3100","Clock Rate",0.2,0.2,0.407304687232382
"3101","Clock Rate",0.2,0.5,0.547016615511556
"3102","Clock Rate",0.2,1,0.82661806985749
"3103","Clock Rate",0.2,2,0.791197930399101
"3104","Clock Rate",0.2,0.05,0.022814004664476
"3105","Clock Rate",0.2,0.15,0.606758711373069
"3106","Clock Rate",0.2,0.25,0.551579916402609
"3107","Clock Rate",0.2,0.75,0.710019653292228
"3108","Clock Rate",0.2,1.5,0.632878650220845
"3109","Clock Rate",0.2,3,0.970092447221503
"3110","Generation",0.2,0.15,0.288602514025451
"3111","Clock Rate",0.2,0.1,0.533492148016353
"3112","Clock Rate",0.2,0.2,0.407304687232382
"3113","Clock Rate",0.2,0.5,0.547016615511556
"3114","Clock Rate",0.2,1,0.82661806985749
"3115","Clock Rate",0.2,2,0.791197930399101
"3116","Clock Rate",0.2,0.05,0.022814004664476
"3117","Clock Rate",0.2,0.15,0.606758711373069
"3118","Clock Rate",0.2,0.25,0.551579916402609
"3119","Clock Rate",0.2,0.75,0.710019653292228
"3120","Clock Rate",0.2,1.5,0.632878650220845
"3121","Clock Rate",0.2,3,0.970092447221503
"3122","Generation",0.2,0.25,0.180977178309501
"3123","Clock Rate",0.2,0.1,0.533492148016353
"3124","Clock Rate",0.2,0.2,0.407304687232382
"3125","Clock Rate",0.2,0.5,0.547016615511556
"3126","Clock Rate",0.2,1,0.82661806985749
"3127","Clock Rate",0.2,2,0.791197930399101
"3128","Clock Rate",0.2,0.05,0.022814004664476
"3129","Clock Rate",0.2,0.15,0.606758711373069
"3130","Clock Rate",0.2,0.25,0.551579916402609
"3131","Clock Rate",0.2,0.75,0.710019653292228
"3132","Clock Rate",0.2,1.5,0.632878650220845
"3133","Clock Rate",0.2,3,0.970092447221503
"3134","Generation",0.2,0.75,0.612383934755727
"3135","Clock Rate",0.2,0.1,0.533492148016353
"3136","Clock Rate",0.2,0.2,0.407304687232382
"3137","Clock Rate",0.2,0.5,0.547016615511556
"3138","Clock Rate",0.2,1,0.82661806985749
"3139","Clock Rate",0.2,2,0.791197930399101
"3140","Clock Rate",0.2,0.05,0.022814004664476
"3141","Clock Rate",0.2,0.15,0.606758711373069
"3142","Clock Rate",0.2,0.25,0.551579916402609
"3143","Clock Rate",0.2,0.75,0.710019653292228
"3144","Clock Rate",0.2,1.5,0.632878650220845
"3145","Clock Rate",0.2,3,0.970092447221503
"3146","Generation",0.2,1.5,0.661770264225207
"3147","Clock Rate",0.2,0.1,0.533492148016353
"3148","Clock Rate",0.2,0.2,0.407304687232382
"3149","Clock Rate",0.2,0.5,0.547016615511556
"3150","Clock Rate",0.2,1,0.82661806985749
"3151","Clock Rate",0.2,2,0.791197930399101
"3152","Clock Rate",0.2,0.05,0.022814004664476
"3153","Clock Rate",0.2,0.15,0.606758711373069
"3154","Clock Rate",0.2,0.25,0.551579916402609
"3155","Clock Rate",0.2,0.75,0.710019653292228
"3156","Clock Rate",0.2,1.5,0.632878650220845
"3157","Clock Rate",0.2,3,0.970092447221503
"3158","Generation",0.2,3,0.831011658338368
"3159","Clock Rate",0.2,0.1,0.533492148016353
"3160","Clock Rate",0.2,0.2,0.407304687232382
"3161","Clock Rate",0.2,0.5,0.547016615511556
"3162","Clock Rate",0.2,1,0.82661806985749
"3163","Clock Rate",0.2,2,0.791197930399101
"3164","Clock Rate",0.2,0.05,0.022814004664476
"3165","Clock Rate",0.2,0.15,0.606758711373069
"3166","Clock Rate",0.2,0.25,0.551579916402609
"3167","Clock Rate",0.2,0.75,0.710019653292228
"3168","Clock Rate",0.2,1.5,0.632878650220845
"3169","Clock Rate",0.2,3,0.970092447221503
"3170","Generation",0.01,0.1,0.488259431304462
"3171","Clock Rate",0.01,0.1,0.665954403584246
"3172","Clock Rate",0.01,0.2,0.870557914719666
"3173","Clock Rate",0.01,0.5,0.688633646883056
"3174","Clock Rate",0.01,1,0.97741947997335
"3175","Clock Rate",0.01,2,0.985496836905499
"3176","Clock Rate",0.01,0.05,0.23756953528927
"3177","Clock Rate",0.01,0.15,0.752269158053146
"3178","Clock Rate",0.01,0.25,0.906741902262451
"3179","Clock Rate",0.01,0.75,0.956906235410093
"3180","Clock Rate",0.01,1.5,0.972240859507598
"3181","Clock Rate",0.01,3,0.986858156025569
"3182","Generation",0.01,0.2,0.774465316025812
"3183","Clock Rate",0.01,0.1,0.665954403584246
"3184","Clock Rate",0.01,0.2,0.870557914719666
"3185","Clock Rate",0.01,0.5,0.688633646883056
"3186","Clock Rate",0.01,1,0.97741947997335
"3187","Clock Rate",0.01,2,0.985496836905499
"3188","Clock Rate",0.01,0.05,0.23756953528927
"3189","Clock Rate",0.01,0.15,0.752269158053146
"3190","Clock Rate",0.01,0.25,0.906741902262451
"3191","Clock Rate",0.01,0.75,0.956906235410093
"3192","Clock Rate",0.01,1.5,0.972240859507598
"3193","Clock Rate",0.01,3,0.986858156025569
"3194","Generation",0.01,0.5,0.889708731188795
"3195","Clock Rate",0.01,0.1,0.665954403584246
"3196","Clock Rate",0.01,0.2,0.870557914719666
"3197","Clock Rate",0.01,0.5,0.688633646883056
"3198","Clock Rate",0.01,1,0.97741947997335
"3199","Clock Rate",0.01,2,0.985496836905499
"3200","Clock Rate",0.01,0.05,0.23756953528927
"3201","Clock Rate",0.01,0.15,0.752269158053146
"3202","Clock Rate",0.01,0.25,0.906741902262451
"3203","Clock Rate",0.01,0.75,0.956906235410093
"3204","Clock Rate",0.01,1.5,0.972240859507598
"3205","Clock Rate",0.01,3,0.986858156025569
"3206","Generation",0.01,1,0.975656712375237
"3207","Clock Rate",0.01,0.1,0.665954403584246
"3208","Clock Rate",0.01,0.2,0.870557914719666
"3209","Clock Rate",0.01,0.5,0.688633646883056
"3210","Clock Rate",0.01,1,0.97741947997335
"3211","Clock Rate",0.01,2,0.985496836905499
"3212","Clock Rate",0.01,0.05,0.23756953528927
"3213","Clock Rate",0.01,0.15,0.752269158053146
"3214","Clock Rate",0.01,0.25,0.906741902262451
"3215","Clock Rate",0.01,0.75,0.956906235410093
"3216","Clock Rate",0.01,1.5,0.972240859507598
"3217","Clock Rate",0.01,3,0.986858156025569
"3218","Generation",0.01,2,0.958286005173391
"3219","Clock Rate",0.01,0.1,0.665954403584246
"3220","Clock Rate",0.01,0.2,0.870557914719666
"3221","Clock Rate",0.01,0.5,0.688633646883056
"3222","Clock Rate",0.01,1,0.97741947997335
"3223","Clock Rate",0.01,2,0.985496836905499
"3224","Clock Rate",0.01,0.05,0.23756953528927
"3225","Clock Rate",0.01,0.15,0.752269158053146
"3226","Clock Rate",0.01,0.25,0.906741902262451
"3227","Clock Rate",0.01,0.75,0.956906235410093
"3228","Clock Rate",0.01,1.5,0.972240859507598
"3229","Clock Rate",0.01,3,0.986858156025569
"3230","Generation",0.01,0.05,0.652204730541369
"3231","Clock Rate",0.01,0.1,0.665954403584246
"3232","Clock Rate",0.01,0.2,0.870557914719666
"3233","Clock Rate",0.01,0.5,0.688633646883056
"3234","Clock Rate",0.01,1,0.97741947997335
