"","Tip1","Tip2","TimeDiff","gens","snpsPerGen","snpDist"
"1619","39942_2223.39305481869","41771_2289.80081328725",1108.4218837905,44,0.181818181818182,8
"1620","39942_2223.39305481869","42143_2304.9903829258",1123.6114534291,39,0.256410256410256,9.99999999999999
"1621","39942_2223.39305481869","42163_2305.79891868687",1124.4199891902,47,0.170212765957447,8
"1622","39942_2223.39305481869","42162_2305.79891868687",1124.4199891902,44,0.181818181818182,8
"1623","39942_2223.39305481869","39852_2219.62724842252",1038.2483189258,29,0.275862068965517,8
"1624","39942_2223.39305481869","35789_2065.87303263965",884.4941031429,41,0.170731707317073,7
"1625","39942_2223.39305481869","44544_2390.48370015721",1209.1047706602,53,0.169811320754717,9
"1626","39942_2223.39305481869","44546_2390.48370015721",1209.1047706602,53,0.169811320754717,9
"1627","39942_2223.39305481869","44335_2383.47766728074",1202.0987377838,48,0.1875,9
"1628","39942_2223.39305481869","43291_2346.78846027731",1165.4095307804,50,0.18,9
"1629","39942_2223.39305481869","42455_2316.97176740124",1135.5928379043,54,0.166666666666667,9
"1630","39942_2223.39305481869","43889_2367.36686420819",1185.9879347112,39,0.230769230769231,9
"1631","39942_2223.39305481869","44228_2379.29951101605",1197.9205815191,54,0.166666666666667,9
"1632","39942_2223.39305481869","43058_2338.55483596806",1157.1759064711,44,0.227272727272727,9.99999999999999
"1633","39942_2223.39305481869","47644_2489.20119467866",1307.8222651818,47,0.212765957446808,9.99999999999999
"1634","39942_2223.39305481869","47111_2471.63675522313",1290.2578257262,41,0.219512195121951,9
"1635","39942_2223.39305481869","46364_2448.42950579759",1267.0505763007,37,0.243243243243243,9
"1636","39942_2223.39305481869","47108_2471.63675522313",1290.2578257262,47,0.191489361702128,9
"1637","39942_2223.39305481869","47113_2471.63675522313",1290.2578257262,41,0.24390243902439,9.99999999999999
"1638","39942_2223.39305481869","41476_2279.10998056597",1097.731051069,45,0.2,9
"1639","39942_2223.39305481869","39343_2199.24244598974",1017.8635164928,35,0.257142857142857,9
"1640","39942_2223.39305481869","40347_2236.98807109603",1055.6091415991,44,0.204545454545455,9
"1641","39942_2223.39305481869","39340_2199.24244598974",1017.8635164929,48,0.208333333333333,9.99999999999999
"1642","39942_2223.39305481869","39688_2212.81812190804",1031.4391924112,35,0.285714285714286,9.99999999999999
"1643","39942_2223.39305481869","39346_2199.24244598974",1017.8635164929,31,0.290322580645161,9
"1644","39942_2223.39305481869","35937_2072.09263267937",890.7137031826,35,0.257142857142857,9
"1645","39942_2223.39305481869","37392_2126.20321831696",944.8242888203,29,0.241379310344827,7
"1646","39942_2223.39305481869","37393_2126.20321831696",944.8242888203,40,0.175,7
"1647","39942_2223.39305481869","38584_2173.277411568",991.8984820713,31,0.225806451612903,7
"1648","39942_2223.39305481869","35530_2056.7632807308",875.3843512341,34,0.176470588235294,6
"1649","39942_2223.39305481869","35529_2056.7632807308",875.3843512341,34,0.205882352941176,7
"1650","39942_2223.39305481869","36711_2101.70543396644",920.3265044697,50,0.12,6
"1651","39942_2223.39305481869","36217_2083.62841170485",902.2494822081,43,0.13953488372093,6
"1652","39942_2223.39305481869","35531_2056.7632807308",875.3843512341,35,0.171428571428571,6
"1653","39942_2223.39305481869","35787_2065.87303263965",884.494103143,42,0.142857142857143,6
"1654","39942_2223.39305481869","42103_2303.7112410955",2668.2334956523,101,0.217821782178217,22
"1655","39942_2223.39305481869","41498_2280.04160380687",2644.5638583636,80,0.275,22
"1656","39942_2223.39305481869","43555_2354.88403658012",2719.4062911369,88,0.25,22
"1657","39942_2223.39305481869","36026_2075.94899467376",2440.4712492306,104,0.201923076923077,21
"1658","39942_2223.39305481869","36882_2107.24177621803",2471.7640307748,90,0.233333333333333,21
"1659","39942_2223.39305481869","36439_2091.85071599794",2456.3729705547,92,0.239130434782608,22
"1660","39942_2223.39305481869","36728_2102.04923644611",2466.5714910029,84,0.261904761904761,22
"1661","39942_2223.39305481869","40019_2226.10570712281",2590.6279616796,85,0.270588235294118,23
"1662","39942_2223.39305481869","37970_2149.68619505974",2514.2084496165,79,0.30379746835443,24
"1663","39942_2223.39305481869","41095_2266.45767172445",2630.9799262813,96,0.239583333333334,23
"1664","39942_2223.39305481869","41096_2266.45767172445",2630.9799262813,110,0.218181818181818,24
"1665","39942_2223.39305481869","44713_2396.79301540148",2761.3152699584,108,0.212962962962963,23
"1666","39942_2223.39305481869","43996_2370.85336373828",2735.3756182952,95,0.242105263157895,23
"1667","39942_2223.39305481869","43994_2370.85336373828",2735.3756182952,107,0.214953271028038,23
"1668","39942_2223.39305481869","47723_2492.28380199475",2856.8060565516,90,0.277777777777777,25
"1669","39942_2223.39305481869","47724_2492.28380199475",2856.8060565516,99,0.252525252525252,25
"1670","39942_2223.39305481869","45599_2425.09506708441",2789.6173216413,99,0.242424242424242,24
"1671","39942_2223.39305481869","44106_2374.91279709141",2739.4350516482,95,0.252631578947368,24
"1672","39942_2223.39305481869","45817_2431.51846715188",2796.0407217087,129,0.178294573643411,23
"1673","39942_2223.39305481869","45815_2431.51846715188",2796.0407217087,72,0.333333333333333,24
"1674","39942_2223.39305481869","46607_2455.44101855233",2819.9632731092,108,0.203703703703703,22
"1675","39942_2223.39305481869","48810_2530.75673049293",2895.2789850498,100,0.22,22
"1676","39942_2223.39305481869","48690_2526.53578372218",2891.0580382791,104,0.221153846153847,23
"1677","39942_2223.39305481869","44931_2404.55929688333",2769.0815514402,100,0.22,22
"1678","39942_2223.39305481869","43954_2368.75089013618",2733.2731446931,99,0.222222222222222,22
"1679","39942_2223.39305481869","43951_2368.75089013618",2733.2731446931,106,0.20754716981132,22
"1680","39942_2223.39305481869","41940_2297.50357621117",2662.025830768,85,0.258823529411764,22
"1681","39942_2223.39305481869","40532_2244.4832274051",2609.0054819619,88,0.25,22
"1682","39942_2223.39305481869","40531_2244.4832274051",2609.0054819619,109,0.201834862385321,22
"1683","39942_2223.39305481869","40436_2240.84497640335",2605.3672309601,105,0.209523809523809,22
"1684","39942_2223.39305481869","39653_2210.85637664459",2575.3786312014,102,0.215686274509804,22
"1685","39942_2223.39305481869","39295_2198.16290841124",2562.6851629681,106,0.20754716981132,22
"1686","39942_2223.39305481869","45801_2431.06622732369",2795.5884818803,94,0.276595744680851,26
"1687","39942_2223.39305481869","46037_2438.36063471563",2802.8828892722,105,0.257142857142857,27
"1688","39942_2223.39305481869","43755_2361.69608255742",2726.218337114,107,0.224299065420561,24
"1689","39942_2223.39305481869","44154_2376.33784496519",2740.8600995218,101,0.237623762376238,24
"1690","39942_2223.39305481869","41218_2269.90886208745",2634.4311166441,97,0.216494845360825,21
"1691","39942_2223.39305481869","47334_2478.68293751785",2843.2051920745,104,0.211538461538461,22
"1692","39942_2223.39305481869","42991_2336.10560945246",2700.6278640091,88,0.238636363636364,21
"1693","39942_2223.39305481869","42569_2320.24375654438",2684.766011101,90,0.233333333333333,21
"1694","39942_2223.39305481869","42570_2320.24375654438",2684.766011101,108,0.194444444444444,21
"1695","39942_2223.39305481869","43949_2368.66198259052",2733.1842371471,109,0.201834862385321,22
"1696","39942_2223.39305481869","46665_2456.73826328477",2821.2605178414,120,0.191666666666667,23
"1697","39942_2223.39305481869","43192_2343.14976996448",2707.6720245211,98,0.214285714285714,21
"1698","39942_2223.39305481869","43193_2343.14976996448",2707.6720245211,104,0.201923076923077,21
"1699","39942_2223.39305481869","43191_2343.14976996448",2707.6720245211,106,0.19811320754717,21
"1700","39942_2223.39305481869","41222_2269.90886208745",2634.4311166441,93,0.225806451612903,21
"1701","39942_2223.39305481869","43184_2342.93245632508",2707.4547108818,96,0.239583333333334,23
"1702","39942_2223.39305481869","40345_2236.69700594086",2601.2192604976,80,0.2625,21
"1703","39942_2223.39305481869","40208_2232.66125553425",2597.183510091,102,0.215686274509804,22
"1704","39942_2223.39305481869","37892_2145.96208038664",2510.4843349434,90,0.233333333333333,21
"1705","39942_2223.39305481869","37453_2128.82753321557",2493.3497877724,64,0.312500000000001,20
"1706","39942_2223.39305481869","47226_2475.266893833",2839.7891483899,94,0.159574468085106,15
"1707","39942_2223.39305481869","47605_2487.85348508782",2852.3757396447,109,0.137614678899083,15
"1708","39942_2223.39305481869","47612_2488.11682046354",2852.6390750204,101,0.148514851485149,15
"1709","39942_2223.39305481869","46416_2449.51241740139",2814.0346719582,108,0.138888888888889,15
"1710","39942_2223.39305481869","46269_2444.76903027884",2809.2912848357,108,0.148148148148148,16
"1711","39942_2223.39305481869","45338_2417.23587598812",2781.758130545,115,0.130434782608696,15
"1712","39942_2223.39305481869","45343_2417.23587598812",2781.758130545,101,0.148514851485149,15
"1713","39942_2223.39305481869","48770_2528.3664485051",2892.8887030618,109,0.155963302752294,17
"1714","39942_2223.39305481869","48363_2515.1632500332",2879.6855045899,110,0.145454545454545,16
"1715","39942_2223.39305481869","48916_2534.09349845077",2898.6157530075,101,0.168316831683169,17
"1716","39942_2223.39305481869","47488_2483.65083788571",2848.1730924425,117,0.136752136752136,16
"1717","39942_2223.39305481869","38176_2157.31813883107",2521.8403933879,94,0.159574468085106,15
"1718","39942_2223.39305481869","37084_2114.73477455809",2479.2570291149,107,0.130841121495327,14
"1719","39942_2223.39305481869","36979_2110.44817844374",2474.9704330006,98,0.142857142857143,14
"1720","39942_2223.39305481869","37637_2136.3261276279",2500.8483821848,93,0.150537634408603,14
"1721","39942_2223.39305481869","35290_2045.43035674398",2409.9526113009,98,0.153061224489796,15
"1722","39942_2223.39305481869","35611_2059.90111965301",2424.4233742099,79,0.189873417721519,15
"1723","38303_2162.21955182523","38302_2162.21955182523",22.5412318764,2,0,0
"1724","38303_2162.21955182523","47524_2484.98526624003",370.5890603742,11,0.363636363636363,4
"1725","38303_2162.21955182523","47994_2501.7550794017",387.3588735359,15,0.333333333333334,5
"1726","38303_2162.21955182523","47521_2484.98526624003",370.5890603743,17,0.176470588235294,3
"1727","38303_2162.21955182523","47522_2484.98526624003",370.5890603743,9,0.333333333333333,3
"1728","38303_2162.21955182523","49001_2537.32417839124",422.9279725255,12,0.25,3
"1729","38303_2162.21955182523","47671_2490.49549799586",376.0992921301,12,0.25,3
"1730","38303_2162.21955182523","48138_2507.51112716475",393.114921299,20,0.15,3
"1731","38303_2162.21955182523","46520_2452.504781302",338.1085754362,11,0.272727272727273,3
"1732","38303_2162.21955182523","47968_2501.01792219308",386.6217163273,15,0.133333333333334,2
"1733","38303_2162.21955182523","48384_2516.49010830204",402.0939024363,13,0.230769230769231,3
"1734","38303_2162.21955182523","45507_2422.42501588809",308.0288100223,8,0.375,3
"1735","38303_2162.21955182523","44810_2400.40056365174",286.004357786,8,0.25,2
"1736","38303_2162.21955182523","45131_2410.40712278005",296.0109169143,17,0.11764705882353,2
"1737","38303_2162.21955182523","45336_2417.03284824881",302.6366423831,11,0.363636363636363,4
"1738","38303_2162.21955182523","46670_2456.99141219886",342.5952063331,16,0.3125,5
"1739","38303_2162.21955182523","41765_2289.53335444437",175.1371485787,6,0.166666666666667,1
"1740","38303_2162.21955182523","37976_2149.84813983467",73.1497801554,4,0,0
"1741","38303_2162.21955182523","37516_2130.59507849564",108.4914991227,7,0.142857142857143,1
"1742","38303_2162.21955182523","35891_2069.70677146791",138.8810224975,2,0,0
"1743","38303_2162.21955182523","36280_2086.1095824782",399.6156258991,19,0.105263157894737,2
"1744","38303_2162.21955182523","36749_2103.18549432921",416.6915377501,13,0.230769230769231,3
"1745","38303_2162.21955182523","36200_2083.01901696416",499.8686148105,21,0.0952380952380954,2
"1746","38303_2162.21955182523","48711_2527.19561547456",1284.6431829842,47,0.148936170212766,7
"1747","38303_2162.21955182523","47664_2490.38934106348",1247.8369085731,47,0.148936170212766,7
"1748","38303_2162.21955182523","48451_2518.1194963611",1275.5670638708,37,0.189189189189189,7
"1749","38303_2162.21955182523","46830_2463.05766682147",1220.5052343311,53,0.132075471698113,7
"1750","38303_2162.21955182523","46831_2463.05766682147",1220.5052343312,50,0.14,7
"1751","38303_2162.21955182523","44421_2386.57905914261",1144.0266266523,37,0.162162162162162,6
"1752","38303_2162.21955182523","47272_2476.49086427515",1233.9384317848,46,0.130434782608696,6
"1753","38303_2162.21955182523","43279_2346.1634623787",1103.6110298884,39,0.153846153846154,6
"1754","38303_2162.21955182523","45604_2425.25238992723",1182.6999574369,45,0.155555555555555,7
"1755","38303_2162.21955182523","43280_2346.1634623787",1103.6110298884,39,0.128205128205128,5
"1756","38303_2162.21955182523","41771_2289.80081328725",1047.2483807969,43,0.116279069767442,5
"1757","38303_2162.21955182523","42143_2304.9903829258",1062.4379504355,45,0.155555555555555,7
"1758","38303_2162.21955182523","42163_2305.79891868687",1063.2464861966,38,0.131578947368421,5
"1759","38303_2162.21955182523","42162_2305.79891868687",1063.2464861966,50,0.1,5
"1760","38303_2162.21955182523","39852_2219.62724842252",977.0748159322,37,0.135135135135135,5
"1761","38303_2162.21955182523","35789_2065.87303263965",823.3206001493,29,0.137931034482758,4
"1762","38303_2162.21955182523","44544_2390.48370015721",1147.9312676666,48,0.125,6
"1763","38303_2162.21955182523","44546_2390.48370015721",1147.9312676666,47,0.127659574468085,6
"1764","38303_2162.21955182523","44335_2383.47766728074",1140.9252347902,39,0.153846153846154,6
"1765","38303_2162.21955182523","43291_2346.78846027731",1104.2360277868,44,0.136363636363636,6
"1766","38303_2162.21955182523","42455_2316.97176740124",1074.4193349107,35,0.171428571428571,6
"1767","38303_2162.21955182523","43889_2367.36686420819",1124.8144317176,45,0.133333333333333,6
"1768","38303_2162.21955182523","44228_2379.29951101605",1136.7470785255,41,0.146341463414634,6
"1769","38303_2162.21955182523","43058_2338.55483596806",1096.0024034775,52,0.134615384615385,7
"1770","38303_2162.21955182523","47644_2489.20119467866",1246.6487621882,44,0.159090909090909,7
"1771","38303_2162.21955182523","47111_2471.63675522313",1229.0843227326,42,0.142857142857143,6
"1772","38303_2162.21955182523","46364_2448.42950579759",1205.8770733071,48,0.125,6
"1773","38303_2162.21955182523","47108_2471.63675522313",1229.0843227326,42,0.142857142857143,6
"1774","38303_2162.21955182523","47113_2471.63675522313",1229.0843227326,44,0.159090909090909,7
"1775","38303_2162.21955182523","41476_2279.10998056597",1036.5575480754,34,0.176470588235294,6
"1776","38303_2162.21955182523","39343_2199.24244598974",956.6900134992,40,0.15,6
"1777","38303_2162.21955182523","40347_2236.98807109603",994.4356386055,38,0.157894736842105,6
"1778","38303_2162.21955182523","39340_2199.24244598974",956.6900134993,43,0.162790697674419,7
"1779","38303_2162.21955182523","39688_2212.81812190804",970.2656894176,38,0.184210526315789,7
"1780","38303_2162.21955182523","39346_2199.24244598974",956.6900134993,41,0.146341463414634,6
"1781","38303_2162.21955182523","35937_2072.09263267937",829.540200189,32,0.1875,6
"1782","38303_2162.21955182523","37392_2126.20321831696",883.6507858267,33,0.121212121212121,4
"1783","38303_2162.21955182523","37393_2126.20321831696",883.6507858267,39,0.102564102564102,4
"1784","38303_2162.21955182523","38584_2173.277411568",930.7249790777,41,0.097560975609756,4
"1785","38303_2162.21955182523","35530_2056.7632807308",814.2108482405,31,0.0967741935483871,3
